ID;hist_plan;data;grupa;podgrupa;sprzet;klient;region;ilosc;cena_hurt;obrot
1712;hist;052004;BI;sprzet grzejny;piekarniki;;Others;30;1273;20649,25
1713;hist;052004;BI;sprzet grzejny;piekarniki;;Polnoc;62;1273;66295,40
1714;hist;052004;BI;sprzet grzejny;piekarniki;;Poludnie;116;1273;116098,92
1715;hist;052004;BI;sprzet grzejny;piekarniki;;Sieci;284;1273;285027,78
1716;hist;052004;BI;sprzet grzejny;piekarniki;;Wschod;9;1273;9136,21
1717;hist;052004;BI;sprzet grzejny;piekarniki;;Zachod;21;1273;23367,92
1718;hist;052004;BI;sprzet grzejny;piekarniki;AVANS;Wschod;112;1273;129497,50
1719;hist;052004;BI;sprzet grzejny;piekarniki;AVANS;Zachod;56;1273;62434,71
1720;hist;052004;BI;sprzet grzejny;piekarniki;BRW-SA;Meblarze;11;1273;11397,41
1721;hist;052004;BI;sprzet grzejny;piekarniki;G7;Polnoc;64;1273;73032,37
1722;hist;052004;BI;sprzet grzejny;piekarniki;G7;Poludnie;126;1273;114173,42
1723;hist;052004;BI;sprzet grzejny;piekarniki;G7;Sieci;78;1273;88475,56
1724;hist;052004;BI;sprzet grzejny;piekarniki;G7;Zachod;54;1273;48331,51
1725;hist;052004;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Polnoc;4;1273;4540,02
1726;hist;052004;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Poludnie;19;1273;19761,64
1727;hist;052004;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Wschod;1;1273;862,03
1728;hist;052004;BI;sprzet grzejny;piekarniki;MEDIA MARKT;Sieci;67;1273;73856,96
1729;hist;052004;BI;sprzet grzejny;piekarniki;MEGA AVANS;Sieci;1;1273;985,00
1730;hist;052004;BI;sprzet grzejny;piekarniki;NEONET;Zachod;53;1273;60034,08
1731;hist;052004;BI;sprzet grzejny;piekarniki;PARTNER;Poludnie;5;1273;6121,03
1732;hist;052004;BI;sprzet grzejny;piekarniki;PARTNER;Wschod;9;1273;10234,53
1733;hist;052004;BI;sprzet grzejny;piekarniki;PARTNER;Zachod;77;1273;74504,59
1734;hist;052004;BI;sprzet grzejny;plyty grzejne;;Meblarze;115;694;65104,45
1735;hist;052004;BI;sprzet grzejny;plyty grzejne;;Polnoc;220;694;133151,32
1736;hist;052004;BI;sprzet grzejny;plyty grzejne;;Poludnie;363;694;213470,84
1737;hist;052004;BI;sprzet grzejny;plyty grzejne;;Sieci;611;694;323551,50
1738;hist;052004;BI;sprzet grzejny;plyty grzejne;;Wschod;22;694;9500,71
1739;hist;052004;BI;sprzet grzejny;plyty grzejne;;Zachod;72;694;41420,64
1740;hist;052004;BI;sprzet grzejny;plyty grzejne;AVANS;Wschod;254;694;158366,93
1741;hist;052004;BI;sprzet grzejny;plyty grzejne;AVANS;Zachod;84;694;45007,15
1742;hist;052004;BI;sprzet grzejny;plyty grzejne;G7;Polnoc;130;694;70966,47
1743;hist;052004;BI;sprzet grzejny;plyty grzejne;G7;Poludnie;240;694;122597,29
1744;hist;052004;BI;sprzet grzejny;plyty grzejne;G7;Sieci;116;694;58535,70
1745;hist;052004;BI;sprzet grzejny;plyty grzejne;MEDIA EXPERT;Poludnie;23;694;11911,11
1746;hist;052004;BI;sprzet grzejny;plyty grzejne;MEDIA MARKT;Sieci;113;694;64020,73
1747;hist;052004;BI;sprzet grzejny;plyty grzejne;NEONET;Zachod;138;694;88105,81
1748;hist;052004;BI;sprzet grzejny;plyty grzejne;PARTNER;Poludnie;17;694;10880,28
1749;hist;052004;BI;sprzet grzejny;plyty grzejne;PARTNER;Zachod;236;694;148890,01
1750;hist;052004;BI;zmywarki;zmywarki 45;;Meblarze;31;1525;35828,10
1751;hist;052004;BI;zmywarki;zmywarki 45;;Others;2;1525;1556,24
1752;hist;052004;BI;zmywarki;zmywarki 45;;Polnoc;13;1525;18426,81
1753;hist;052004;BI;zmywarki;zmywarki 45;;Poludnie;18;1525;24141,03
1754;hist;052004;BI;zmywarki;zmywarki 45;;Sieci;46;1525;61405,87
1755;hist;052004;BI;zmywarki;zmywarki 45;;Wschod;2;1525;2920,85
1756;hist;052004;BI;zmywarki;zmywarki 45;;Zachod;3;1525;4101,10
1757;hist;052004;BI;zmywarki;zmywarki 45;AVANS;Wschod;25;1525;35314,80
1758;hist;052004;BI;zmywarki;zmywarki 45;AVANS;Zachod;4;1525;5522,96
1759;hist;052004;BI;zmywarki;zmywarki 45;BRW-SA;Meblarze;4;1525;5325,95
1760;hist;052004;BI;zmywarki;zmywarki 45;G7;Polnoc;10;1525;13971,68
1761;hist;052004;BI;zmywarki;zmywarki 45;G7;Sieci;15;1525;20817,13
1762;hist;052004;BI;zmywarki;zmywarki 45;G7;Zachod;24;1525;33789,43
1763;hist;052004;BI;zmywarki;zmywarki 45;NEONET;Zachod;5;1525;7008,43
1764;hist;052004;BI;zmywarki;zmywarki 45;PARTNER;Poludnie;4;1525;5469,03
1765;hist;052004;BI;zmywarki;zmywarki 45;PARTNER;Zachod;30;1525;43713,80
1766;hist;052004;BI;zmywarki;zmywarki 60;;Meblarze;17;1666;24688,11
1767;hist;052004;BI;zmywarki;zmywarki 60;;Others;6;1666;6778,90
1768;hist;052004;BI;zmywarki;zmywarki 60;;Polnoc;11;1666;17599,51
1769;hist;052004;BI;zmywarki;zmywarki 60;;Poludnie;35;1666;50654,58
1770;hist;052004;BI;zmywarki;zmywarki 60;;Sieci;68;1666;93677,74
1771;hist;052004;BI;zmywarki;zmywarki 60;;Zachod;16;1666;21840,68
1772;hist;052004;BI;zmywarki;zmywarki 60;AVANS;Wschod;27;1666;39656,73
1773;hist;052004;BI;zmywarki;zmywarki 60;AVANS;Zachod;14;1666;22922,33
1774;hist;052004;BI;zmywarki;zmywarki 60;G7;Polnoc;13;1666;19777,07
1775;hist;052004;BI;zmywarki;zmywarki 60;G7;Poludnie;35;1666;50034,40
1776;hist;052004;BI;zmywarki;zmywarki 60;G7;Sieci;10;1666;16202,33
1777;hist;052004;BI;zmywarki;zmywarki 60;G7;Zachod;24;1666;32704,23
1778;hist;052004;BI;zmywarki;zmywarki 60;MEDIA MARKT;Sieci;3;1666;1926,99
1779;hist;052004;BI;zmywarki;zmywarki 60;NEONET;Zachod;25;1666;31527,14
1780;hist;052004;BI;zmywarki;zmywarki 60;PARTNER;Poludnie;5;1666;6864,81
1781;hist;052004;BI;zmywarki;zmywarki 60;PARTNER;Zachod;18;1666;25238,04
1782;hist;052004;FS;chlodnictwo;chlodziarki;;Meblarze;2;606;1152,42
1783;hist;052004;FS;chlodnictwo;chlodziarki;;Others;74;606;37138,62
1784;hist;052004;FS;chlodnictwo;chlodziarki;;Polnoc;306;606;175531,95
1785;hist;052004;FS;chlodnictwo;chlodziarki;;Poludnie;354;606;204783,36
1786;hist;052004;FS;chlodnictwo;chlodziarki;;Sieci;463;606;261087,24
1787;hist;052004;FS;chlodnictwo;chlodziarki;;Wschod;6;606;3422,68
1788;hist;052004;FS;chlodnictwo;chlodziarki;;Zachod;67;606;39312,63
1789;hist;052004;FS;chlodnictwo;chlodziarki;AVANS;Poludnie;154;606;88177,98
1790;hist;052004;FS;chlodnictwo;chlodziarki;AVANS;Wschod;199;606;114200,42
1791;hist;052004;FS;chlodnictwo;chlodziarki;AVANS;Zachod;182;606;104943,42
1792;hist;052004;FS;chlodnictwo;chlodziarki;G7;Polnoc;64;606;34767,48
1793;hist;052004;FS;chlodnictwo;chlodziarki;G7;Poludnie;317;606;179577,64
1794;hist;052004;FS;chlodnictwo;chlodziarki;G7;Sieci;135;606;77261,61
1795;hist;052004;FS;chlodnictwo;chlodziarki;G7;Zachod;10;606;5762,10
1796;hist;052004;FS;chlodnictwo;chlodziarki;MEDIA EXPERT;Polnoc;36;606;21186,35
1797;hist;052004;FS;chlodnictwo;chlodziarki;MEDIA EXPERT;Poludnie;45;606;25996,08
1798;hist;052004;FS;chlodnictwo;chlodziarki;MEDIA EXPERT;Wschod;4;606;2406,64
1799;hist;052004;FS;chlodnictwo;chlodziarki;MEDIA MARKT;Sieci;85;606;50840,06
1800;hist;052004;FS;chlodnictwo;chlodziarki;NEONET;Zachod;360;606;205381,12
1801;hist;052004;FS;chlodnictwo;chlodziarki;PARTNER;Poludnie;126;606;73238,47
1802;hist;052004;FS;chlodnictwo;chlodziarki;PARTNER;Wschod;37;606;21351,68
1803;hist;052004;FS;chlodnictwo;chlodziarki;PARTNER;Zachod;243;606;141140,63
1804;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;;Others;75;834;32191,24
1805;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;;Polnoc;805;834;561095,41
1806;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;;Poludnie;877;834;631728,36
1807;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;;Sieci;955;834;646279,83
1808;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;;Wschod;18;834;14485,86
1809;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;;Zachod;88;834;60315,87
1810;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Poludnie;182;834;131875,82
1811;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Wschod;632;834;444405,24
1812;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Zachod;206;834;153270,94
1813;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Polnoc;98;834;66977,71
1814;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Poludnie;323;834;235605,70
1815;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Sieci;323;834;218519,12
1816;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Polnoc;61;834;40919,60
1817;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Poludnie;96;834;67109,06
1818;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Wschod;14;834;9365,50
1819;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Zachod;30;834;20718,30
1820;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA MARKT;Sieci;297;834;213357,68
1821;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;NEONET;Zachod;818;834;571493,88
1822;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Poludnie;259;834;186344,75
1823;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Wschod;54;834;39082,88
1824;hist;052004;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Zachod;389;834;281214,71
1825;hist;052004;FS;chlodnictwo;lodowki kombi;;Others;142;1055;94270,59
1826;hist;052004;FS;chlodnictwo;lodowki kombi;;Polnoc;1571;1055;1374416,54
1827;hist;052004;FS;chlodnictwo;lodowki kombi;;Poludnie;1223;1055;1091029,59
1828;hist;052004;FS;chlodnictwo;lodowki kombi;;Sieci;1272;1055;1061359,00
1829;hist;052004;FS;chlodnictwo;lodowki kombi;;Wschod;20;1055;18931,12
1830;hist;052004;FS;chlodnictwo;lodowki kombi;;Zachod;270;1055;243985,55
1831;hist;052004;FS;chlodnictwo;lodowki kombi;AVANS;Poludnie;512;1055;429719,69
1832;hist;052004;FS;chlodnictwo;lodowki kombi;AVANS;Wschod;1275;1055;1034490,61
1833;hist;052004;FS;chlodnictwo;lodowki kombi;AVANS;Zachod;432;1055;357717,16
1834;hist;052004;FS;chlodnictwo;lodowki kombi;G7;Polnoc;181;1055;149923,51
1835;hist;052004;FS;chlodnictwo;lodowki kombi;G7;Poludnie;398;1055;332755,95
1836;hist;052004;FS;chlodnictwo;lodowki kombi;G7;Sieci;241;1055;202991,35
1837;hist;052004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Polnoc;140;1055;126240,40
1838;hist;052004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Poludnie;110;1055;89825,82
1839;hist;052004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Wschod;14;1055;11151,95
1840;hist;052004;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Zachod;95;1055;82804,05
1841;hist;052004;FS;chlodnictwo;lodowki kombi;MEDIA MARKT;Sieci;338;1055;309236,60
1842;hist;052004;FS;chlodnictwo;lodowki kombi;NEONET;Zachod;992;1055;853477,59
1843;hist;052004;FS;chlodnictwo;lodowki kombi;PARTNER;Poludnie;413;1055;366665,82
1844;hist;052004;FS;chlodnictwo;lodowki kombi;PARTNER;Wschod;155;1055;143191,43
1845;hist;052004;FS;chlodnictwo;lodowki kombi;PARTNER;Zachod;459;1055;393506,79
1846;hist;052004;FS;chlodnictwo;zamrazarki;;Others;55;901;35250,88
1847;hist;052004;FS;chlodnictwo;zamrazarki;;Polnoc;15;901;9674,20
1848;hist;052004;FS;chlodnictwo;zamrazarki;;Poludnie;12;901;7792,14
1849;hist;052004;FS;chlodnictwo;zamrazarki;;Sieci;95;901;58727,77
1850;hist;052004;FS;chlodnictwo;zamrazarki;;Wschod;4;901;2482,14
1851;hist;052004;FS;chlodnictwo;zamrazarki;;Zachod;2;901;783,48
1852;hist;052004;FS;chlodnictwo;zamrazarki;AVANS;Poludnie;5;901;3274,80
1853;hist;052004;FS;chlodnictwo;zamrazarki;AVANS;Wschod;17;901;11003,34
1854;hist;052004;FS;chlodnictwo;zamrazarki;AVANS;Zachod;9;901;5894,64
1855;hist;052004;FS;chlodnictwo;zamrazarki;G7;Poludnie;14;901;8403,58
1856;hist;052004;FS;chlodnictwo;zamrazarki;G7;Sieci;12;901;7864,92
1857;hist;052004;FS;chlodnictwo;zamrazarki;MEDIA MARKT;Sieci;3;901;1810,65
1858;hist;052004;FS;chlodnictwo;zamrazarki;NEONET;Zachod;46;901;30571,48
1859;hist;052004;FS;chlodnictwo;zamrazarki;PARTNER;Poludnie;12;901;7794,04
1860;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;;Polnoc;5;287;1272,55
1861;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;;Poludnie;72;287;15941,49
1862;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;;Sieci;30;287;6941,32
1863;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;;Zachod;6;287;1461,90
1864;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Poludnie;5;287;1176,85
1865;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Wschod;12;287;2772,00
1866;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;AVANS;Zachod;35;287;7415,21
1867;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;BRW-SA;Meblarze;3;287;3,00
1868;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Polnoc;22;287;4786,70
1869;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Poludnie;20;287;5179,00
1870;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Sieci;62;287;14428,96
1871;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;G7;Zachod;6;287;1624,80
1872;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;MEDIA EXPERT;Poludnie;4;287;1003,16
1873;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;MEDIA MARKT;Sieci;685;287;148471,02
1874;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;NEONET;Zachod;17;287;4128,04
1875;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Poludnie;20;287;4397,00
1876;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Wschod;10;287;2490,82
1877;hist;052004;FS;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Zachod;5;287;5,00
1878;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;;Polnoc;5;253;1082,52
1879;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;;Poludnie;58;253;11885,26
1880;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;;Sieci;99;253;20390,52
1881;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;;Zachod;108;253;20867,74
1882;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;AVANS;Poludnie;20;253;4314,00
1883;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;AVANS;Wschod;4;253;889,02
1884;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;G7;Polnoc;11;253;2328,50
1885;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;G7;Poludnie;2;253;2,00
1886;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;MEDIA EXPERT;Poludnie;11;253;2308,79
1887;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;MEDIA MARKT;Sieci;13;253;2947,46
1888;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;NEONET;Zachod;10;253;2220,30
1889;hist;052004;FS;mikrofalowki;mikrofalowki mechanicznie;PARTNER;Wschod;29;253;2655,20
1890;hist;052004;FS;pralki;pralki front;;Meblarze;3;979;2439,84
1891;hist;052004;FS;pralki;pralki front;;Others;74;979;33636,71
1892;hist;052004;FS;pralki;pralki front;;Polnoc;1755;979;1479299,20
1893;hist;052004;FS;pralki;pralki front;;Poludnie;963;979;801172,21
1894;hist;052004;FS;pralki;pralki front;;Sieci;1678;979;1359932,12
1895;hist;052004;FS;pralki;pralki front;;Wschod;30;979;25062,34
1896;hist;052004;FS;pralki;pralki front;;Zachod;237;979;199958,68
1897;hist;052004;FS;pralki;pralki front;AVANS;Poludnie;320;979;256776,63
1898;hist;052004;FS;pralki;pralki front;AVANS;Wschod;520;979;411005,15
1899;hist;052004;FS;pralki;pralki front;AVANS;Zachod;313;979;249948,82
1900;hist;052004;FS;pralki;pralki front;G7;Polnoc;161;979;138529,96
1901;hist;052004;FS;pralki;pralki front;G7;Poludnie;615;979;508650,39
1902;hist;052004;FS;pralki;pralki front;G7;Sieci;135;979;110037,87
1903;hist;052004;FS;pralki;pralki front;G7;Zachod;3;979;2546,10
1904;hist;052004;FS;pralki;pralki front;MEDIA EXPERT;Polnoc;118;979;100350,90
1905;hist;052004;FS;pralki;pralki front;MEDIA EXPERT;Poludnie;58;979;47315,32
1906;hist;052004;FS;pralki;pralki front;MEDIA EXPERT;Wschod;20;979;16695,50
1907;hist;052004;FS;pralki;pralki front;MEDIA EXPERT;Zachod;75;979;62200,00
1908;hist;052004;FS;pralki;pralki front;MEDIA MARKT;Sieci;608;979;502081,42
1909;hist;052004;FS;pralki;pralki front;MEGA AVANS;Sieci;5;979;4386,75
1910;hist;052004;FS;pralki;pralki front;NEONET;Zachod;1012;979;843229,99
1911;hist;052004;FS;pralki;pralki front;PARTNER;Poludnie;214;979;183289,17
1912;hist;052004;FS;pralki;pralki front;PARTNER;Wschod;55;979;47490,73
1913;hist;052004;FS;pralki;pralki front;PARTNER;Zachod;627;979;513667,51
1914;hist;052004;FS;sprzet grzejny;kuchnie;;Others;48;951;26868,55
1915;hist;052004;FS;sprzet grzejny;kuchnie;;Polnoc;1747;951;1520160,09
1916;hist;052004;FS;sprzet grzejny;kuchnie;;Poludnie;1186;951;840559,58
1917;hist;052004;FS;sprzet grzejny;kuchnie;;Sieci;1765;951;1077456,99
1918;hist;052004;FS;sprzet grzejny;kuchnie;;Wschod;121;951;95881,20
1919;hist;052004;FS;sprzet grzejny;kuchnie;;Zachod;423;951;376808,94
1920;hist;052004;FS;sprzet grzejny;kuchnie;AVANS;Poludnie;469;951;398219,42
1921;hist;052004;FS;sprzet grzejny;kuchnie;AVANS;Wschod;1567;951;1071502,56
1922;hist;052004;FS;sprzet grzejny;kuchnie;AVANS;Zachod;677;951;501551,23
1923;hist;052004;FS;sprzet grzejny;kuchnie;G7;Polnoc;327;951;251382,19
1924;hist;052004;FS;sprzet grzejny;kuchnie;G7;Poludnie;737;951;601594,56
1925;hist;052004;FS;sprzet grzejny;kuchnie;G7;Sieci;519;951;355265,12
1926;hist;052004;FS;sprzet grzejny;kuchnie;G7;Zachod;23;951;20040,26
1927;hist;052004;FS;sprzet grzejny;kuchnie;MEDIA EXPERT;Poludnie;68;951;50373,78
1928;hist;052004;FS;sprzet grzejny;kuchnie;MEDIA EXPERT;Wschod;18;951;13697,31
1929;hist;052004;FS;sprzet grzejny;kuchnie;MEDIA EXPERT;Zachod;106;951;85671,66
1930;hist;052004;FS;sprzet grzejny;kuchnie;MEDIA MARKT;Sieci;195;951;164019,76
1931;hist;052004;FS;sprzet grzejny;kuchnie;NEONET;Zachod;874;951;679698,59
1932;hist;052004;FS;sprzet grzejny;kuchnie;PARTNER;Poludnie;196;951;124764,92
1933;hist;052004;FS;sprzet grzejny;kuchnie;PARTNER;Wschod;260;951;203736,49
1934;hist;052004;FS;sprzet grzejny;kuchnie;PARTNER;Zachod;1101;951;797156,95
1935;hist;052004;FS;zmywarki;zmywarki 60;;Others;1;1034;396,36
1936;hist;062004;BI;chlodnictwo;chlodziarki;;Meblarze;3;929;2625,93
1937;hist;062004;BI;chlodnictwo;chlodziarki;;Others;10;929;5244,03
1938;hist;062004;BI;chlodnictwo;chlodziarki;;Polnoc;12;929;9771,40
1939;hist;062004;BI;chlodnictwo;chlodziarki;;Poludnie;20;929;17203,33
1940;hist;062004;BI;chlodnictwo;chlodziarki;;Sieci;34;929;27822,56
1941;hist;062004;BI;chlodnictwo;chlodziarki;;Zachod;7;929;5534,71
1942;hist;062004;BI;chlodnictwo;chlodziarki;AVANS;Wschod;11;929;9405,84
1943;hist;062004;BI;chlodnictwo;chlodziarki;AVANS;Zachod;6;929;5098,51
1944;hist;062004;BI;chlodnictwo;chlodziarki;BRW-SA;Meblarze;2;929;1852,54
